userId	geneSymbol	geneName	entrezgene	score	gLink
AI429214	AI429214	expressed sequence AI429214	621080	0.99	https://www.ncbi.nlm.nih.gov/gene/?term=621080
AI464131	AI464131	expressed sequence AI464131	329828	-0.51	https://www.ncbi.nlm.nih.gov/gene/?term=329828
AI467606	AI467606	expressed sequence AI467606	101602	2.05	https://www.ncbi.nlm.nih.gov/gene/?term=101602
AI593442	AI593442	expressed sequence AI593442	330941	-4.48	https://www.ncbi.nlm.nih.gov/gene/?term=330941
AI597479	AI597479	expressed sequence AI597479	98404	-3.73	https://www.ncbi.nlm.nih.gov/gene/?term=98404
AI606181	AI606181	expressed sequence AI606181	226118	3.01	https://www.ncbi.nlm.nih.gov/gene/?term=226118
AI661453	AI661453	expressed sequence AI661453	224833	2.46	https://www.ncbi.nlm.nih.gov/gene/?term=224833
AI837181	AI837181	expressed sequence AI837181	107242	0.52	https://www.ncbi.nlm.nih.gov/gene/?term=107242
AI854703	AI854703	expressed sequence AI854703	243373	1.05	https://www.ncbi.nlm.nih.gov/gene/?term=243373
AI987944	AI987944	expressed sequence AI987944	233168	-0.3	https://www.ncbi.nlm.nih.gov/gene/?term=233168
AU022252	AU022252	expressed sequence AU022252	230696	0.82	https://www.ncbi.nlm.nih.gov/gene/?term=230696
AU040320	AU040320	expressed sequence AU040320	100317	-0.53	https://www.ncbi.nlm.nih.gov/gene/?term=100317
AU041133	AU041133	expressed sequence AU041133	216177	1.69	https://www.ncbi.nlm.nih.gov/gene/?term=216177
AW011738	AW011738	expressed sequence AW011738	100382	0.09	https://www.ncbi.nlm.nih.gov/gene/?term=100382
AW146154	AW146154	expressed sequence AW146154	101835	0.11	https://www.ncbi.nlm.nih.gov/gene/?term=101835
AW209491	AW209491	expressed sequence AW209491	105351	-2.4	https://www.ncbi.nlm.nih.gov/gene/?term=105351
AW549877	AW549877	expressed sequence AW549877	106064	-1.78	https://www.ncbi.nlm.nih.gov/gene/?term=106064
AW551984	AW551984	expressed sequence AW551984	244810	-1.06	https://www.ncbi.nlm.nih.gov/gene/?term=244810
AW554918	AW554918	expressed sequence AW554918	225289	2.02	https://www.ncbi.nlm.nih.gov/gene/?term=225289
Aaas	Aaas	achalasia, adrenocortical insufficiency, alacrimia	223921	-0.53	https://www.ncbi.nlm.nih.gov/gene/?term=223921
Aacs	Aacs	acetoacetyl-CoA synthetase	78894	-0.89	https://www.ncbi.nlm.nih.gov/gene/?term=78894
Aaed1	Aaed1	AhpC/TSA antioxidant enzyme domain containing 1	66129	1.19	https://www.ncbi.nlm.nih.gov/gene/?term=66129
Aagab	Aagab	alpha- and gamma-adaptin binding protein	66939	3.14	https://www.ncbi.nlm.nih.gov/gene/?term=66939
Aak1	Aak1	AP2 associated kinase 1	269774	-1.09	https://www.ncbi.nlm.nih.gov/gene/?term=269774
Aamdc	Aamdc	adipogenesis associated Mth938 domain containing	66273	1	https://www.ncbi.nlm.nih.gov/gene/?term=66273
Aamp	Aamp	angio-associated migratory protein	227290	-1.88	https://www.ncbi.nlm.nih.gov/gene/?term=227290
Aar2	Aar2	AAR2 splicing factor homolog	68295	-2.04	https://www.ncbi.nlm.nih.gov/gene/?term=68295
Aars	Aars	alanyl-tRNA synthetase	234734	-0.31	https://www.ncbi.nlm.nih.gov/gene/?term=234734
Aars2	Aars2	alanyl-tRNA synthetase 2, mitochondrial	224805	0.68	https://www.ncbi.nlm.nih.gov/gene/?term=224805
Aarsd1	Aarsd1	alanyl-tRNA synthetase domain containing 1	69684	-2.54	https://www.ncbi.nlm.nih.gov/gene/?term=69684
Aasdh	Aasdh	aminoadipate-semialdehyde dehydrogenase	231326	-1.86	https://www.ncbi.nlm.nih.gov/gene/?term=231326
Aasdhppt	Aasdhppt	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	67618	-1.77	https://www.ncbi.nlm.nih.gov/gene/?term=67618
Aass	Aass	aminoadipate-semialdehyde synthase	30956	-1.99	https://www.ncbi.nlm.nih.gov/gene/?term=30956
Aatf	Aatf	apoptosis antagonizing transcription factor	56321	3.2	https://www.ncbi.nlm.nih.gov/gene/?term=56321
Aatk	Aatk	apoptosis-associated tyrosine kinase	11302	-1.42	https://www.ncbi.nlm.nih.gov/gene/?term=11302
Abat	Abat	4-aminobutyrate aminotransferase	268860	-1.42	https://www.ncbi.nlm.nih.gov/gene/?term=268860
Abca1	Abca1	ATP-binding cassette, sub-family A (ABC1), member 1	11303	2.1	https://www.ncbi.nlm.nih.gov/gene/?term=11303
Abca12	Abca12	ATP-binding cassette, sub-family A (ABC1), member 12	74591	1.48	https://www.ncbi.nlm.nih.gov/gene/?term=74591
Abca13	Abca13	ATP-binding cassette, sub-family A (ABC1), member 13	268379	0.46	https://www.ncbi.nlm.nih.gov/gene/?term=268379
Abca2	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	11305	-0.47	https://www.ncbi.nlm.nih.gov/gene/?term=11305
Abca3	Abca3	ATP-binding cassette, sub-family A (ABC1), member 3	27410	2.4	https://www.ncbi.nlm.nih.gov/gene/?term=27410
Abca4	Abca4	ATP-binding cassette, sub-family A (ABC1), member 4	11304	-0.59	https://www.ncbi.nlm.nih.gov/gene/?term=11304
Abca5	Abca5	ATP-binding cassette, sub-family A (ABC1), member 5	217265	-0.57	https://www.ncbi.nlm.nih.gov/gene/?term=217265
Abca6	Abca6	ATP-binding cassette, sub-family A (ABC1), member 6	76184	-2.05	https://www.ncbi.nlm.nih.gov/gene/?term=76184
Abca7	Abca7	ATP-binding cassette, sub-family A (ABC1), member 7	27403	3.92	https://www.ncbi.nlm.nih.gov/gene/?term=27403
Abca8a	Abca8a	ATP-binding cassette, sub-family A (ABC1), member 8a	217258	-1.97	https://www.ncbi.nlm.nih.gov/gene/?term=217258
Abca8b	Abca8b	ATP-binding cassette, sub-family A (ABC1), member 8b	27404	0.34	https://www.ncbi.nlm.nih.gov/gene/?term=27404
Abca9	Abca9	ATP-binding cassette, sub-family A (ABC1), member 9	217262	2.16	https://www.ncbi.nlm.nih.gov/gene/?term=217262
Abcb10	Abcb10	ATP-binding cassette, sub-family B (MDR/TAP), member 10	56199	1.09	https://www.ncbi.nlm.nih.gov/gene/?term=56199
Abcb1a	Abcb1a	ATP-binding cassette, sub-family B (MDR/TAP), member 1A	18671	0.08	https://www.ncbi.nlm.nih.gov/gene/?term=18671
Abcb1b	Abcb1b	ATP-binding cassette, sub-family B (MDR/TAP), member 1B	18669	4.28	https://www.ncbi.nlm.nih.gov/gene/?term=18669
Abcb4	Abcb4	ATP-binding cassette, sub-family B (MDR/TAP), member 4	18670	2.66	https://www.ncbi.nlm.nih.gov/gene/?term=18670
Abcb6	Abcb6	ATP-binding cassette, sub-family B (MDR/TAP), member 6	74104	-1.15	https://www.ncbi.nlm.nih.gov/gene/?term=74104
Abcb7	Abcb7	ATP-binding cassette, sub-family B (MDR/TAP), member 7	11306	-1.13	https://www.ncbi.nlm.nih.gov/gene/?term=11306
Abcb8	Abcb8	ATP-binding cassette, sub-family B (MDR/TAP), member 8	74610	-0.43	https://www.ncbi.nlm.nih.gov/gene/?term=74610
Abcb9	Abcb9	ATP-binding cassette, sub-family B (MDR/TAP), member 9	56325	-0.23	https://www.ncbi.nlm.nih.gov/gene/?term=56325
Abcc1	Abcc1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	17250	2.81	https://www.ncbi.nlm.nih.gov/gene/?term=17250
Abcc10	Abcc10	ATP-binding cassette, sub-family C (CFTR/MRP), member 10	224814	0.8	https://www.ncbi.nlm.nih.gov/gene/?term=224814
Abcc12	Abcc12	ATP-binding cassette, sub-family C (CFTR/MRP), member 12	244562	-2.17	https://www.ncbi.nlm.nih.gov/gene/?term=244562
Abcc3	Abcc3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	76408	1.89	https://www.ncbi.nlm.nih.gov/gene/?term=76408
Abcc4	Abcc4	ATP-binding cassette, sub-family C (CFTR/MRP), member 4	239273	3.19	https://www.ncbi.nlm.nih.gov/gene/?term=239273
Abcc5	Abcc5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	27416	0.56	https://www.ncbi.nlm.nih.gov/gene/?term=27416
Abcc8	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	20927	0	https://www.ncbi.nlm.nih.gov/gene/?term=20927
Abcc9	Abcc9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9	20928	-0.52	https://www.ncbi.nlm.nih.gov/gene/?term=20928
Abcd1	Abcd1	ATP-binding cassette, sub-family D (ALD), member 1	11666	1.83	https://www.ncbi.nlm.nih.gov/gene/?term=11666
Abcd2	Abcd2	ATP-binding cassette, sub-family D (ALD), member 2	26874	1.56	https://www.ncbi.nlm.nih.gov/gene/?term=26874
Abcd3	Abcd3	ATP-binding cassette, sub-family D (ALD), member 3	19299	-0.51	https://www.ncbi.nlm.nih.gov/gene/?term=19299
Abcd4	Abcd4	ATP-binding cassette, sub-family D (ALD), member 4	19300	3.01	https://www.ncbi.nlm.nih.gov/gene/?term=19300
Abce1	Abce1	ATP-binding cassette, sub-family E (OABP), member 1	24015	-0.99	https://www.ncbi.nlm.nih.gov/gene/?term=24015
Abcf1	Abcf1	ATP-binding cassette, sub-family F (GCN20), member 1	224742	0.7	https://www.ncbi.nlm.nih.gov/gene/?term=224742
Abcf2	Abcf2	ATP-binding cassette, sub-family F (GCN20), member 2	27407	-1.88	https://www.ncbi.nlm.nih.gov/gene/?term=27407
Abcf3	Abcf3	ATP-binding cassette, sub-family F (GCN20), member 3	27406	-2.08	https://www.ncbi.nlm.nih.gov/gene/?term=27406
Abcg1	Abcg1	ATP binding cassette subfamily G member 1	11307	1.08	https://www.ncbi.nlm.nih.gov/gene/?term=11307
Abcg2	Abcg2	ATP binding cassette subfamily G member 2 (Junior blood group)	26357	3.76	https://www.ncbi.nlm.nih.gov/gene/?term=26357
Abcg3	Abcg3	ATP binding cassette subfamily G member 3	27405	1.29	https://www.ncbi.nlm.nih.gov/gene/?term=27405
Abcg4	Abcg4	ATP binding cassette subfamily G member 4	192663	0.63	https://www.ncbi.nlm.nih.gov/gene/?term=192663
Abhd10	Abhd10	abhydrolase domain containing 10	213012	-2.19	https://www.ncbi.nlm.nih.gov/gene/?term=213012
Abhd11	Abhd11	abhydrolase domain containing 11	68758	-1.24	https://www.ncbi.nlm.nih.gov/gene/?term=68758
Abhd12	Abhd12	abhydrolase domain containing 12	76192	2.06	https://www.ncbi.nlm.nih.gov/gene/?term=76192
Abhd13	Abhd13	abhydrolase domain containing 13	68904	-1.28	https://www.ncbi.nlm.nih.gov/gene/?term=68904
Abhd14a	Abhd14a	abhydrolase domain containing 14A	68644	0.49	https://www.ncbi.nlm.nih.gov/gene/?term=68644
Abhd14b	Abhd14b	abhydrolase domain containing 14b	76491	1.87	https://www.ncbi.nlm.nih.gov/gene/?term=76491
Abhd15	Abhd15	abhydrolase domain containing 15	67477	2.88	https://www.ncbi.nlm.nih.gov/gene/?term=67477
Abhd16a	Abhd16a	abhydrolase domain containing 16A	193742	-0.09	https://www.ncbi.nlm.nih.gov/gene/?term=193742
Abhd17a	Abhd17a	abhydrolase domain containing 17A	216169	-0.99	https://www.ncbi.nlm.nih.gov/gene/?term=216169
Abhd17b	Abhd17b	abhydrolase domain containing 17B	226016	-0.58	https://www.ncbi.nlm.nih.gov/gene/?term=226016
Abhd17c	Abhd17c	abhydrolase domain containing 17C	70178	2.75	https://www.ncbi.nlm.nih.gov/gene/?term=70178
Abhd18	Abhd18	abhydrolase domain containing 18	269423	0.19	https://www.ncbi.nlm.nih.gov/gene/?term=269423
Abhd2	Abhd2	abhydrolase domain containing 2	54608	0.02	https://www.ncbi.nlm.nih.gov/gene/?term=54608
Abhd3	Abhd3	abhydrolase domain containing 3	106861	-3.18	https://www.ncbi.nlm.nih.gov/gene/?term=106861
Abhd4	Abhd4	abhydrolase domain containing 4	105501	1.17	https://www.ncbi.nlm.nih.gov/gene/?term=105501
Abhd5	Abhd5	abhydrolase domain containing 5	67469	-0.74	https://www.ncbi.nlm.nih.gov/gene/?term=67469
Abhd6	Abhd6	abhydrolase domain containing 6	66082	-0.65	https://www.ncbi.nlm.nih.gov/gene/?term=66082
Abhd8	Abhd8	abhydrolase domain containing 8	64296	-2.28	https://www.ncbi.nlm.nih.gov/gene/?term=64296
Abi1	Abi1	abl-interactor 1	11308	0.75	https://www.ncbi.nlm.nih.gov/gene/?term=11308
Abi2	Abi2	abl-interactor 2	329165	-0.72	https://www.ncbi.nlm.nih.gov/gene/?term=329165
Abi3	Abi3	ABI gene family, member 3	66610	1.65	https://www.ncbi.nlm.nih.gov/gene/?term=66610
Abi3bp	Abi3bp	ABI gene family, member 3 (NESH) binding protein	320712	1.87	https://www.ncbi.nlm.nih.gov/gene/?term=320712
Abl1	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	11350	3.29	https://www.ncbi.nlm.nih.gov/gene/?term=11350
Abl2	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	11352	1.58	https://www.ncbi.nlm.nih.gov/gene/?term=11352
Ablim1	Ablim1	actin-binding LIM protein 1	226251	-1.37	https://www.ncbi.nlm.nih.gov/gene/?term=226251
Ablim2	Ablim2	actin-binding LIM protein 2	231148	-1.81	https://www.ncbi.nlm.nih.gov/gene/?term=231148
Ablim3	Ablim3	actin binding LIM protein family, member 3	319713	-0.5	https://www.ncbi.nlm.nih.gov/gene/?term=319713
Abr	Abr	active BCR-related gene	109934	-0.13	https://www.ncbi.nlm.nih.gov/gene/?term=109934
Abracl	Abracl	ABRA C-terminal like	73112	0.97	https://www.ncbi.nlm.nih.gov/gene/?term=73112
Abraxas1	Abraxas1	BRCA1 A complex subunit	70681	1.82	https://www.ncbi.nlm.nih.gov/gene/?term=70681
Abraxas2	Abraxas2	BRISC complex subunit	109359	1.46	https://www.ncbi.nlm.nih.gov/gene/?term=109359
Abt1	Abt1	activator of basal transcription 1	30946	-0.74	https://www.ncbi.nlm.nih.gov/gene/?term=30946
Abtb1	Abtb1	ankyrin repeat and BTB (POZ) domain containing 1	80283	0.01	https://www.ncbi.nlm.nih.gov/gene/?term=80283
Abtb2	Abtb2	ankyrin repeat and BTB (POZ) domain containing 2	99382	-0.53	https://www.ncbi.nlm.nih.gov/gene/?term=99382
Acaa1a	Acaa1a	acetyl-Coenzyme A acyltransferase 1A	113868	1.95	https://www.ncbi.nlm.nih.gov/gene/?term=113868
Acaa2	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	52538	0.74	https://www.ncbi.nlm.nih.gov/gene/?term=52538
Acaca	Acaca	acetyl-Coenzyme A carboxylase alpha	107476	-0.08	https://www.ncbi.nlm.nih.gov/gene/?term=107476
Acacb	Acacb	acetyl-Coenzyme A carboxylase beta	100705	-0.88	https://www.ncbi.nlm.nih.gov/gene/?term=100705
Acad10	Acad10	acyl-Coenzyme A dehydrogenase family, member 10	71985	-0.42	https://www.ncbi.nlm.nih.gov/gene/?term=71985
Acad11	Acad11	acyl-Coenzyme A dehydrogenase family, member 11	102632	-1.59	https://www.ncbi.nlm.nih.gov/gene/?term=102632
Acad12	Acad12	acyl-Coenzyme A dehydrogenase family, member 12	338350	-1.33	https://www.ncbi.nlm.nih.gov/gene/?term=338350
Acad8	Acad8	acyl-Coenzyme A dehydrogenase family, member 8	66948	-0.32	https://www.ncbi.nlm.nih.gov/gene/?term=66948
Acad9	Acad9	acyl-Coenzyme A dehydrogenase family, member 9	229211	-0.11	https://www.ncbi.nlm.nih.gov/gene/?term=229211
Acadl	Acadl	acyl-Coenzyme A dehydrogenase, long-chain	11363	-0.67	https://www.ncbi.nlm.nih.gov/gene/?term=11363
Acadm	Acadm	acyl-Coenzyme A dehydrogenase, medium chain	11364	0.66	https://www.ncbi.nlm.nih.gov/gene/?term=11364
Acads	Acads	acyl-Coenzyme A dehydrogenase, short chain	11409	1.63	https://www.ncbi.nlm.nih.gov/gene/?term=11409
Acadsb	Acadsb	acyl-Coenzyme A dehydrogenase, short/branched chain	66885	1.84	https://www.ncbi.nlm.nih.gov/gene/?term=66885
Acadvl	Acadvl	acyl-Coenzyme A dehydrogenase, very long chain	11370	1.21	https://www.ncbi.nlm.nih.gov/gene/?term=11370
Acan	Acan	aggrecan	11595	-0.52	https://www.ncbi.nlm.nih.gov/gene/?term=11595
Acap2	Acap2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2	78618	2.33	https://www.ncbi.nlm.nih.gov/gene/?term=78618
Acap3	Acap3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	140500	-1.57	https://www.ncbi.nlm.nih.gov/gene/?term=140500
Acat1	Acat1	acetyl-Coenzyme A acetyltransferase 1	110446	0.17	https://www.ncbi.nlm.nih.gov/gene/?term=110446
Acat2	Acat2	acetyl-Coenzyme A acetyltransferase 2	110460	-1.1	https://www.ncbi.nlm.nih.gov/gene/?term=110460
Acat3	Acat3	acetyl-Coenzyme A acetyltransferase 3	224530	1.48	https://www.ncbi.nlm.nih.gov/gene/?term=224530
Acbd3	Acbd3	acyl-Coenzyme A binding domain containing 3	170760	1.04	https://www.ncbi.nlm.nih.gov/gene/?term=170760
Acbd4	Acbd4	acyl-Coenzyme A binding domain containing 4	67131	-0.27	https://www.ncbi.nlm.nih.gov/gene/?term=67131
Acbd5	Acbd5	acyl-Coenzyme A binding domain containing 5	74159	1.27	https://www.ncbi.nlm.nih.gov/gene/?term=74159
Acbd6	Acbd6	acyl-Coenzyme A binding domain containing 6	72482	0.64	https://www.ncbi.nlm.nih.gov/gene/?term=72482
Accs	Accs	1-aminocyclopropane-1-carboxylate synthase (non-functional)	329470	2.63	https://www.ncbi.nlm.nih.gov/gene/?term=329470
Acd	Acd	adrenocortical dysplasia	497652	-0.49	https://www.ncbi.nlm.nih.gov/gene/?term=497652
Ace	Ace	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1	11421	-0.8	https://www.ncbi.nlm.nih.gov/gene/?term=11421
Acer2	Acer2	alkaline ceramidase 2	230379	-1.78	https://www.ncbi.nlm.nih.gov/gene/?term=230379
Acer3	Acer3	alkaline ceramidase 3	66190	2.4	https://www.ncbi.nlm.nih.gov/gene/?term=66190
Ache	Ache	acetylcholinesterase	11423	-0.5	https://www.ncbi.nlm.nih.gov/gene/?term=11423
Acin1	Acin1	apoptotic chromatin condensation inducer 1	56215	-0.35	https://www.ncbi.nlm.nih.gov/gene/?term=56215
Ackr1	Ackr1	atypical chemokine receptor 1 (Duffy blood group)	13349	-0.33	https://www.ncbi.nlm.nih.gov/gene/?term=13349
Ackr2	Ackr2	atypical chemokine receptor 2	59289	-1.19	https://www.ncbi.nlm.nih.gov/gene/?term=59289
Ackr3	Ackr3	atypical chemokine receptor 3	12778	-1.43	https://www.ncbi.nlm.nih.gov/gene/?term=12778
Acly	Acly	ATP citrate lyase	104112	0.12	https://www.ncbi.nlm.nih.gov/gene/?term=104112
Aco1	Aco1	aconitase 1	11428	1.43	https://www.ncbi.nlm.nih.gov/gene/?term=11428
Aco2	Aco2	aconitase 2, mitochondrial	11429	-2.33	https://www.ncbi.nlm.nih.gov/gene/?term=11429
Acot1	Acot1	acyl-CoA thioesterase 1	26897	-2.54	https://www.ncbi.nlm.nih.gov/gene/?term=26897
Acot11	Acot11	acyl-CoA thioesterase 11	329910	-2.19	https://www.ncbi.nlm.nih.gov/gene/?term=329910
Acot13	Acot13	acyl-CoA thioesterase 13	66834	-0.87	https://www.ncbi.nlm.nih.gov/gene/?term=66834
Acot2	Acot2	acyl-CoA thioesterase 2	171210	-0.24	https://www.ncbi.nlm.nih.gov/gene/?term=171210
Acot3	Acot3	acyl-CoA thioesterase 3	171281	-1.45	https://www.ncbi.nlm.nih.gov/gene/?term=171281
Acot4	Acot4	acyl-CoA thioesterase 4	171282	0.13	https://www.ncbi.nlm.nih.gov/gene/?term=171282
Acot6	Acot6	acyl-CoA thioesterase 6	217700	-2.16	https://www.ncbi.nlm.nih.gov/gene/?term=217700
Acot7	Acot7	acyl-CoA thioesterase 7	70025	-4.45	https://www.ncbi.nlm.nih.gov/gene/?term=70025
Acot8	Acot8	acyl-CoA thioesterase 8	170789	0.41	https://www.ncbi.nlm.nih.gov/gene/?term=170789
Acot9	Acot9	acyl-CoA thioesterase 9	56360	0.75	https://www.ncbi.nlm.nih.gov/gene/?term=56360
Acox1	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl	11430	-0.69	https://www.ncbi.nlm.nih.gov/gene/?term=11430
Acox3	Acox3	acyl-Coenzyme A oxidase 3, pristanoyl	80911	2.36	https://www.ncbi.nlm.nih.gov/gene/?term=80911
Acp1	Acp1	acid phosphatase 1, soluble	11431	-2.14	https://www.ncbi.nlm.nih.gov/gene/?term=11431
Acp2	Acp2	acid phosphatase 2, lysosomal	11432	0.87	https://www.ncbi.nlm.nih.gov/gene/?term=11432
Acp6	Acp6	acid phosphatase 6, lysophosphatidic	66659	1.26	https://www.ncbi.nlm.nih.gov/gene/?term=66659
Acrbp	Acrbp	proacrosin binding protein	54137	0.36	https://www.ncbi.nlm.nih.gov/gene/?term=54137
Acsbg1	Acsbg1	acyl-CoA synthetase bubblegum family member 1	94180	-3.27	https://www.ncbi.nlm.nih.gov/gene/?term=94180
Acsf2	Acsf2	acyl-CoA synthetase family member 2	264895	0.52	https://www.ncbi.nlm.nih.gov/gene/?term=264895
Acsf3	Acsf3	acyl-CoA synthetase family member 3	257633	-0.53	https://www.ncbi.nlm.nih.gov/gene/?term=257633
Acsl1	Acsl1	acyl-CoA synthetase long-chain family member 1	14081	0.84	https://www.ncbi.nlm.nih.gov/gene/?term=14081
Acsl3	Acsl3	acyl-CoA synthetase long-chain family member 3	74205	-4.49	https://www.ncbi.nlm.nih.gov/gene/?term=74205
Acsl4	Acsl4	acyl-CoA synthetase long-chain family member 4	50790	1.35	https://www.ncbi.nlm.nih.gov/gene/?term=50790
Acsl5	Acsl5	acyl-CoA synthetase long-chain family member 5	433256	2.24	https://www.ncbi.nlm.nih.gov/gene/?term=433256
Acsl6	Acsl6	acyl-CoA synthetase long-chain family member 6	216739	-1.88	https://www.ncbi.nlm.nih.gov/gene/?term=216739
Acsm2	Acsm2	acyl-CoA synthetase medium-chain family member 2	233799	-0.17	https://www.ncbi.nlm.nih.gov/gene/?term=233799
Acsm3	Acsm3	acyl-CoA synthetase medium-chain family member 3	20216	-1.61	https://www.ncbi.nlm.nih.gov/gene/?term=20216
Acss1	Acss1	acyl-CoA synthetase short-chain family member 1	68738	3.22	https://www.ncbi.nlm.nih.gov/gene/?term=68738
Acss2	Acss2	acyl-CoA synthetase short-chain family member 2	60525	-1.31	https://www.ncbi.nlm.nih.gov/gene/?term=60525
Acss3	Acss3	acyl-CoA synthetase short-chain family member 3	380660	-0.99	https://www.ncbi.nlm.nih.gov/gene/?term=380660
Acta1	Acta1	actin, alpha 1, skeletal muscle	11459	0.87	https://www.ncbi.nlm.nih.gov/gene/?term=11459
Acta2	Acta2	actin, alpha 2, smooth muscle, aorta	11475	1.08	https://www.ncbi.nlm.nih.gov/gene/?term=11475
Actb	Actb	actin, beta	11461	1.31	https://www.ncbi.nlm.nih.gov/gene/?term=11461
Actg1	Actg1	actin, gamma, cytoplasmic 1	11465	-2.34	https://www.ncbi.nlm.nih.gov/gene/?term=11465
Actl6a	Actl6a	actin-like 6A	56456	0.43	https://www.ncbi.nlm.nih.gov/gene/?term=56456
Actl6b	Actl6b	actin-like 6B	83766	-1.52	https://www.ncbi.nlm.nih.gov/gene/?term=83766
Actn1	Actn1	actinin, alpha 1	109711	-0.78	https://www.ncbi.nlm.nih.gov/gene/?term=109711
Actn2	Actn2	actinin alpha 2	11472	-2.99	https://www.ncbi.nlm.nih.gov/gene/?term=11472
Actn4	Actn4	actinin alpha 4	60595	-0.53	https://www.ncbi.nlm.nih.gov/gene/?term=60595
Actr10	Actr10	ARP10 actin-related protein 10	56444	-2.33	https://www.ncbi.nlm.nih.gov/gene/?term=56444
Actr1a	Actr1a	ARP1 actin-related protein 1A, centractin alpha	54130	-0.31	https://www.ncbi.nlm.nih.gov/gene/?term=54130
Actr1b	Actr1b	ARP1 actin-related protein 1B, centractin beta	226977	-0.14	https://www.ncbi.nlm.nih.gov/gene/?term=226977
Actr2	Actr2	ARP2 actin-related protein 2	66713	1.54	https://www.ncbi.nlm.nih.gov/gene/?term=66713
Actr3	Actr3	ARP3 actin-related protein 3	74117	0.84	https://www.ncbi.nlm.nih.gov/gene/?term=74117
Actr3b	Actr3b	ARP3 actin-related protein 3B	242894	-2.34	https://www.ncbi.nlm.nih.gov/gene/?term=242894
Actr5	Actr5	ARP5 actin-related protein 5	109275	1.11	https://www.ncbi.nlm.nih.gov/gene/?term=109275
Actr6	Actr6	ARP6 actin-related protein 6	67019	-2.91	https://www.ncbi.nlm.nih.gov/gene/?term=67019
Actr8	Actr8	ARP8 actin-related protein 8	56249	-0.94	https://www.ncbi.nlm.nih.gov/gene/?term=56249
Acvr1	Acvr1	activin A receptor, type 1	11477	2.37	https://www.ncbi.nlm.nih.gov/gene/?term=11477
Acvr1b	Acvr1b	activin A receptor, type 1B	11479	-0.18	https://www.ncbi.nlm.nih.gov/gene/?term=11479
Acvr1c	Acvr1c	activin A receptor, type IC	269275	-3.04	https://www.ncbi.nlm.nih.gov/gene/?term=269275
Acvr2a	Acvr2a	activin receptor IIA	11480	0.34	https://www.ncbi.nlm.nih.gov/gene/?term=11480
Acvr2b	Acvr2b	activin receptor IIB	11481	0.49	https://www.ncbi.nlm.nih.gov/gene/?term=11481
Acvrl1	Acvrl1	activin A receptor, type II-like 1	11482	1.39	https://www.ncbi.nlm.nih.gov/gene/?term=11482
Acy1	Acy1	aminoacylase 1	109652	0.17	https://www.ncbi.nlm.nih.gov/gene/?term=109652
Acy3	Acy3	aspartoacylase (aminoacylase) 3	71670	-0.71	https://www.ncbi.nlm.nih.gov/gene/?term=71670
Acyp1	Acyp1	acylphosphatase 1, erythrocyte (common) type	66204	0.3	https://www.ncbi.nlm.nih.gov/gene/?term=66204
Acyp2	Acyp2	acylphosphatase 2, muscle type	75572	-5.01	https://www.ncbi.nlm.nih.gov/gene/?term=75572
Ada	Ada	adenosine deaminase	11486	1.74	https://www.ncbi.nlm.nih.gov/gene/?term=11486
Adal	Adal	adenosine deaminase-like	75894	0.68	https://www.ncbi.nlm.nih.gov/gene/?term=75894
Adam10	Adam10	a disintegrin and metallopeptidase domain 10	11487	2.47	https://www.ncbi.nlm.nih.gov/gene/?term=11487
Adam11	Adam11	a disintegrin and metallopeptidase domain 11	11488	-3	https://www.ncbi.nlm.nih.gov/gene/?term=11488
Adam12	Adam12	a disintegrin and metallopeptidase domain 12 (meltrin alpha)	11489	-0.2	https://www.ncbi.nlm.nih.gov/gene/?term=11489
Adam15	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	11490	2.47	https://www.ncbi.nlm.nih.gov/gene/?term=11490
Adam17	Adam17	a disintegrin and metallopeptidase domain 17	11491	1.85	https://www.ncbi.nlm.nih.gov/gene/?term=11491
Adam19	Adam19	a disintegrin and metallopeptidase domain 19 (meltrin beta)	11492	-0.65	https://www.ncbi.nlm.nih.gov/gene/?term=11492
